sci_data_set_name,sci_targname,sci_broad_category,sci_ra,sci_dec,sci_refnum,sci_start_time,sci_stop_time,sci_actual_duration,sci_instrume,sci_aper_1234,sci_spec_1234,sci_central_wavelength,sci_pep_id,sci_pi_last_name,sci_release_date,sci_galactic_latitude,sci_preview_name,scp_scan_type,sci_hlsp
O45701040,CRAB-PULSAR,STAR,83.63340218059,22.01473389499,2,1997-08-07T18:31:39.527,1997-08-07T19:11:39.527,2400.1975,STIS  ,2X2,G230L,2376,7108,GULL,1998-01-14T13:44:11,-5.783988,,,
O45701050,CRAB-PULSAR,STAR,83.63340218059,22.01473389499,2,1997-08-07T16:54:53.540,1997-08-07T17:34:53.540,2400.19725,STIS  ,2X2,G230L,2376,7108,GULL,1998-01-14T13:44:08,-5.783988,,,
O45701060,CRAB-PULSAR,STAR,83.63340218059,22.01473389499,2,1997-08-07T15:28:43.523,1997-08-07T16:05:14.527,1907,STIS  ,2X2,G230L,2376,7108,GULL,1997-08-08T13:49:18,-5.783988,,,
O45K010A0,GD50,STAR,57.20858333333,-0.9751111111111,0,1997-07-24T20:23:37.480,1997-07-24T20:47:37.480,1440,STIS  ,52X0.2F1,G230L,2376,7089,CLAMPIN,1997-07-25T08:44:52,-40.0977,,,
O45K010B0,GD50,STAR,57.20858333333,-0.9751111111111,0,1997-07-24T19:11:12.490,1997-07-24T19:35:12.490,1440,STIS  ,52X0.2F1,G230L,2376,7089,CLAMPIN,1997-07-25T08:46:17,-40.0977,,,
O45K030A0,GD50-2,STAR,57.2086862766,-0.9756529177066,0,1997-09-13T19:18:35.523,1997-09-13T19:42:35.527,1440,STIS  ,52X0.2F1,G230L,2376,7089,CLAMPIN,1997-09-14T10:06:20,-40.097932,,,
O45K030B0,GD50-2,STAR,57.20868627548,-0.9756529118126,0,1997-09-13T18:05:47.527,1997-09-13T18:29:47.523,1440,STIS  ,52X0.2F1,G230L,2376,7089,CLAMPIN,1997-09-14T10:02:55,-40.097932,,,
O47Z01040,P330E,STAR,247.8910416667,30.14641666667,5,1997-12-06T01:30:34.633,1997-12-06T02:07:02.617,2046,STIS  ,52X2,G230L,2376,7723,FERGUSON,1997-12-10T00:00:53,42.073603,O47Z01040,,
O48Z35010,SN1993J-STIS,STAR,148.8542625,69.0205,22,1998-02-21T15:42:05.767,1998-02-21T16:32:05.767,3000,STIS  ,52X0.2,G230L,2376,7434,KIRSHNER,1998-02-23T15:07:46,40.9159,O48Z35010,,
O48Z35020,SN1993J-STIS,STAR,148.8542625,69.0205,22,1998-02-21T16:36:02.760,1998-02-21T17:26:02.760,3000,STIS  ,52X0.2,G230L,2376,7434,KIRSHNER,1998-02-23T15:18:47,40.9159,O48Z35020,,
O48Z35030,SN1993J-STIS,STAR,148.8542625,69.0205,22,1998-02-21T17:29:59.750,1998-02-21T18:24:59.753,3300,STIS  ,52X0.2,G230L,2376,7434,KIRSHNER,1998-02-23T15:20:40,40.9159,O48Z35030,,
O4ER01020,NGC6121-Y453,STAR,245.8427083333,-26.46722222222,5,1999-03-26T12:46:41.157,1999-03-26T13:04:41.157,1080,STIS  ,52X0.2,G230L,2376,7436,LANDSMAN,2006-11-23T03:56:48,16.047346,O4ER01020,,
O4ER02050,NGC2808-UIT1,STAR,138.0166875,-64.85886944444,5,1999-04-20T22:50:21.157,1999-04-20T23:10:21.153,1200,STIS  ,52X0.2,G230L,2376,7436,LANDSMAN,2006-11-23T15:48:19,-11.248308,O4ER02050,,
O4ER02060,NGC2808-UIT1,STAR,138.0166184418,-64.85891662096,5,1999-04-20T23:12:44.130,1999-04-20T23:32:44.130,1200,STIS  ,52X0.2,G230L,2376,7436,LANDSMAN,2006-11-23T19:50:22,-11.248361,O4ER02060,,
O4ER03020,NGC6723-III60,STAR,284.8707859951,-36.68040771195,5,1998-02-25T13:11:58.760,1998-02-25T13:29:58.760,1080,STIS  ,52X0.2,G230L,2376,7436,LANDSMAN,1998-02-25T15:10:28,-17.303467,O4ER03020,,
O4ER04020,NGC6723-IV9,STAR,284.8502577809,-36.6324744332,5,1998-05-02T02:07:08.737,1998-05-02T02:25:08.737,1080,STIS  ,52X0.2,G230L,2376,7436,LANDSMAN,1998-05-02T16:37:33,-17.270694,O4ER04020,,
O4ER05050,NGC104-UIT14-2,STAR,5.939982083333,-72.09597222222,5,1999-10-28T04:48:34.230,1999-10-28T05:11:54.230,1400,STIS  ,52X0.2,G230L,2376,7436,LANDSMAN,2006-11-25T02:23:46,-44.870945,O4ER05050,,
O4ER05060,NGC104-UIT14-2,STAR,5.940042836584,-72.09602454422,5,1999-10-28T05:14:17.237,1999-10-28T05:42:11.237,1674,STIS  ,52X0.2,G230L,2376,7436,LANDSMAN,2006-11-25T04:33:50,-44.870896,O4ER05060,,
O4ER06040,NGC6752-UIT1,STAR,287.7270958333,-59.99621944444,5,1998-03-03T05:39:20.743,1998-03-03T05:39:20.743,0,STIS  ,52X0.2,G230L,2376,7436,LANDSMAN,1998-03-03T13:18:44,-25.635361,,,
O4ER07040,NGC6752-B2004,STAR,287.7691666667,-59.96666666667,5,1998-03-03T07:14:54.760,1998-03-03T07:14:54.760,0,STIS  ,52X0.2,G230L,2376,7436,LANDSMAN,1998-03-03T14:13:43,-25.650738,,,
O4ER08030,NGC1904-F1179,STAR,81.04946666667,-24.53863055556,5,1999-02-13T12:35:48.923,1999-02-13T12:55:48.923,1200,STIS  ,52X0.2,G230L,2376,7436,LANDSMAN,2006-12-10T06:24:11,-29.3515,O4ER08030,,
O4ER16040,NGC6752-UIT1,STAR,287.7270958333,-59.99621944444,5,1999-05-26T07:09:09.237,1999-05-26T07:24:09.237,900,STIS  ,52X0.2,G230L,2376,7436,LANDSMAN,2006-12-10T08:22:33,-25.635361,O4ER16040,,
O4ER17040,NGC6752-B2004,STAR,287.7691666667,-59.96666666667,5,1999-03-31T11:53:51.140,1999-03-31T12:08:51.140,900,STIS  ,52X0.2,G230L,2376,7436,LANDSMAN,2006-12-10T23:23:00,-25.650738,O4ER17040,,
O4LM01010,V616MON,STAR,95.68545833333,-0.3458333333333,3,1998-03-04T05:35:03.753,1998-03-04T06:10:53.753,2150.1975,STIS  ,52X0.5,G230L,2376,7393,MCCLINTOCK,1998-03-04T17:53:02,-6.5399,O4LM01010,,
O4LM01020,V616MON,STAR,95.68545833333,-0.3458333333333,3,1998-03-04T06:57:55.753,1998-03-04T07:40:25.750,2550.199125,STIS  ,52X0.5,G230L,2376,7393,MCCLINTOCK,1998-03-04T17:43:18,-6.5399,O4LM01020,,
O4LM01030,V616MON,STAR,95.68545833333,-0.3458333333333,3,1998-03-04T08:35:06.760,1998-03-04T09:17:36.760,2550.1995,STIS  ,52X0.5,G230L,2376,7393,MCCLINTOCK,1998-03-04T18:11:56,-6.5399,O4LM01030,,
O4LM01040,V616MON,STAR,95.68545833333,-0.3458333333333,3,1998-03-04T10:11:55.753,1998-03-04T10:54:25.753,2550.195,STIS  ,52X0.5,G230L,2376,7393,MCCLINTOCK,1998-03-04T20:50:51,-6.5399,O4LM01040,,
O4LM01050,V616MON,STAR,95.68545833333,-0.3458333333333,3,1998-03-04T11:48:43.753,1998-03-04T12:31:13.753,2550.198875,STIS  ,52X0.5,G230L,2376,7393,MCCLINTOCK,1998-03-04T20:42:16,-6.5399,O4LM01050,,
O4LM02010,V616MON,STAR,95.68545833333,-0.3458333333333,3,1998-03-03T08:36:51.753,1998-03-03T09:12:41.753,2150.1995,STIS  ,52X0.5,G230L,2376,7393,MCCLINTOCK,1998-03-03T16:23:16,-6.5399,O4LM02010,,
O4LM02020,V616MON,STAR,95.68545833333,-0.3458333333333,3,1998-03-03T09:59:25.767,1998-03-03T10:41:55.767,2550.19825,STIS  ,52X0.5,G230L,2376,7393,MCCLINTOCK,1998-03-03T16:25:53,-6.5399,O4LM02020,,
O4LM02030,V616MON,STAR,95.68545833333,-0.3458333333333,3,1998-03-03T11:36:37.767,1998-03-03T12:19:07.767,2550.198375,STIS  ,52X0.5,G230L,2376,7393,MCCLINTOCK,1998-03-03T16:48:12,-6.5399,O4LM02030,,
O4LM03010,V822CEN,STAR,224.5914583333,-31.66830555556,3,1998-04-01T21:08:13.760,1998-04-01T21:44:03.760,2150.1995,STIS  ,52X0.5,G230L,2376,7393,MCCLINTOCK,1998-04-02T18:58:31,23.881727,O4LM03010,,
O4LM52010,V616MON,STAR,95.68545833333,-0.3458333333333,3,1998-05-05T03:09:01.763,1998-05-05T03:44:51.760,2150.198375,STIS  ,52X0.5,G230L,2376,7393,MCCLINTOCK,1998-05-05T14:39:21,-6.5399,O4LM52010,,
O4LM52020,V616MON,STAR,95.68545833333,-0.3458333333333,3,1998-05-05T04:40:25.763,1998-05-05T05:22:55.763,2550.198875,STIS  ,52X0.5,G230L,2376,7393,MCCLINTOCK,1998-05-05T14:38:39,-6.5399,O4LM52020,,
O4LM52030,V616MON,STAR,95.68545833333,-0.3458333333333,3,1998-05-05T06:17:35.747,1998-05-05T07:00:05.747,2550.19825,STIS  ,52X0.5,G230L,2376,7393,MCCLINTOCK,1998-05-05T16:03:04,-6.5399,O4LM52030,,
O4TM01040,KZ-TRA,STAR,248.0694583333,-67.46094444444,3,1998-04-23T05:56:12.737,1998-04-23T06:43:12.737,2820.2,STIS  ,52X0.2,G230L,2376,7510,CHAKRABARTY,1998-04-23T13:08:40,-13.091589,O4TM01040,,
O4TM01050,KZ-TRA,STAR,248.0694583333,-67.46094444444,3,1998-04-23T07:30:21.763,1998-04-23T08:19:21.760,2596.07925,STIS  ,52X0.2,G230L,2376,7510,CHAKRABARTY,1998-04-23T19:58:13,-13.091589,O4TM01050,,
O4YR02010,HZ4,STAR,58.84109765974,9.788478816806,4,1998-09-21T09:06:02.937,1998-09-21T09:07:42.937,100,STIS  ,52X2,G230L,2376,8070,FERGUSON,1998-10-23T22:17:43,-32.1351,O4YR02010,,
O52R01010,NGC-6905,STAR,305.59575,20.10458333333,2,1999-06-29T16:49:00.213,1999-06-29T17:02:20.213,800.199875,STIS  ,52X0.5,G230L,2376,8078,BOGGESS,2000-06-29T17:02:20.213,-9.57128,O52R01010,,
O53Y01060,ARUMA,STAR,168.9361666667,42.97291666667,2,1998-12-09T20:13:24.923,1998-12-09T20:33:24.923,1200.198875,STIS  ,52X0.2,G230L,2376,7397,SCHMIDT,2006-12-09T20:50:53,64.966654,O53Y01060,,
O54W02020,UZ-FOR,STAR,53.86916666667,-25.73958333333,1,1998-12-23T07:39:43.930,1998-12-23T07:53:03.930,800.198875,STIS  ,52X0.5,G230L,2376,7396,ROUSSEAU,2006-12-28T16:52:33,-53.414929,O54W02020,,
O54W04020,UZ-FOR,STAR,53.86916666667,-25.73958333333,1,1998-12-22T09:18:08.923,1998-12-22T09:29:08.923,660.1995,STIS  ,52X0.5,G230L,2376,7396,ROUSSEAU,2006-12-29T21:42:25,-53.414929,O54W04020,,
O56O01040,KZ-TRA,STAR,248.0694583333,-67.46094444444,2,1999-04-02T11:25:57.157,1999-04-02T12:08:27.157,2295.67875,STIS  ,52X0.2,G230L,2376,7757,MARGON,2006-11-23T20:00:43,-13.091589,O56O01040,,
O56O03050,KZ-TRA,STAR,248.0694583333,-67.46094444444,2,1999-06-02T01:13:08.213,1999-06-02T01:55:38.213,2171.28225,STIS  ,52X0.2,G230L,2376,7757,MARGON,2006-11-25T02:39:11,-13.091589,O56O03050,,
O56T02010,HD25340,STAR,60.38341709637,-1.549662594206,0,1998-12-14T12:13:51.930,1998-12-14T12:20:06.930,375,STIS  ,F25ND5,G230L,2376,8069,FERGUSON,1998-12-14T16:45:46,-37.814331,,,
O56T02020,HD25340,STAR,60.38341709784,-1.549662594278,0,1998-12-14T12:22:36.923,1998-12-14T12:23:36.923,60,STIS  ,F25ND3,G230L,2376,8069,FERGUSON,1998-12-14T16:48:02,-37.814331,,,
O57E01020,EC13471-1258,STAR,207.4665416667,-13.22722222222,2,1999-02-11T08:07:43.930,1999-02-11T08:13:05.947,0,STIS  ,52X0.2,G230L,2376,7744,O'DONOGHUE,2000-02-11T08:13:05.947,47.226056,,,
O57E51020,EC13471-1258,STAR,207.4665416667,-13.22722222222,2,1999-08-28T03:16:39.220,1999-08-28T03:27:01.237,600,STIS  ,52X0.2,G230L,2376,7744,O'DONOGHUE,2000-08-28T03:27:01.237,47.226056,O57E51020,,
O57P01010,SS-CYGNI,STAR,325.67775,43.58597222222,1,1999-06-08T18:08:02.230,1999-06-08T18:38:02.230,1800.199875,STIS  ,F25NDQ2,G230L,2376,7773,MAUCHE,2006-12-09T04:07:33,-7.110372,,,
O57P02010,SS-CYGNI,STAR,325.67775,43.58597222222,1,1999-06-10T18:29:39.220,1999-06-10T18:59:39.220,1800.19975,STIS  ,F25NDQ2,G230L,2376,7773,MAUCHE,2006-12-10T06:36:56,-7.110372,,,
O57P03010,SS-CYGNI,STAR,325.67775,43.58597222222,1,1999-06-14T14:26:30.230,1999-06-14T14:56:30.230,1800.19975,STIS  ,F25NDQ2,G230L,2376,7773,MAUCHE,2006-12-10T01:11:16,-7.110372,,,
O57P04010,SS-CYGNI,STAR,325.67775,43.58597222222,1,1999-06-18T13:40:13.237,1999-06-18T14:10:13.237,1800.199375,STIS  ,F25NDQ2,G230L,2376,7773,MAUCHE,2006-12-10T19:32:33,-7.110372,,,
O59C03010,PK045-02D1,STAR,291.092625,9.899169444444,3,2000-09-26T23:47:34.863,2000-09-27T00:26:08.863,2314,STIS  ,52X0.5,G230L,2376,8304,KWOK,2006-12-09T20:53:18,-2.70305,O59C03010,,
O59C03020,PK045-02D1,STAR,291.092625,9.899169444444,3,2000-09-27T01:13:42.863,2000-09-27T02:01:40.863,2878,STIS  ,52X0.5,G230L,2376,8304,KWOK,2006-12-09T01:54:14,-2.70305,O59C03020,,
O59C03030,PK045-02D1,STAR,291.092625,9.899169444444,3,2000-09-27T02:50:10.863,2000-09-27T03:38:08.863,2878,STIS  ,52X0.5,G230L,2376,8304,KWOK,2006-12-10T01:15:47,-2.70305,O59C03030,,
O5B401020,RY-LUP,STAR,239.868290823,-40.36425140763,4,2000-08-25T23:08:40.847,2000-08-25T23:30:57.837,1200,STIS  ,52X0.2,G230L,2376,8205,GRADY,2006-12-17T00:15:20,9.618369,O5B401020,,
O5B401040,RY-LUP,STAR,239.8682908223,-40.36425140778,4,2000-08-26T00:53:40.847,2000-08-26T01:03:40.847,600,STIS  ,52X2,G230L,2376,8205,GRADY,2006-12-17T04:24:00,9.618369,O5B401040,,
O5B403010,T-CHA,STAR,179.3062949576,-79.35877492527,4,2001-10-06T04:50:02.817,2001-10-06T05:33:27.810,2468,STIS  ,52X0.2,G230L,2376,8205,GRADY,2006-12-17T18:11:22,-16.760685,O5B403010,,
O5B403040,T-CHA,STAR,179.3062949918,-79.358774931,4,2001-10-06T09:21:50.817,2001-10-06T09:45:10.817,1400,STIS  ,52X2,G230L,2376,8205,GRADY,2006-12-17T22:12:04,-16.760685,,,
O5BE11010,STAR-1503-4209,STAR,225.8729166667,-42.14855555556,1,2000-06-25T02:06:49.740,2000-06-25T02:16:49.740,600,STIS  ,52X0.2,G230L,2376,8244,WINKLER,2007-01-23T11:28:39,14.318799,O5BE11010,,
O5BE21010,STAR-1502-4207,STAR,225.60675,-42.1185,1,2000-07-09T18:31:50.733,2000-07-09T19:13:15.730,2485,STIS  ,52X0.2,G230L,2376,8244,WINKLER,2007-01-23T01:52:18,14.443303,O5BE21010,,
O5DNA5050,HD206936,STAR,325.8768322765,58.78002825058,7,1999-08-12T15:39:47.220,1999-08-12T15:46:47.220,420,STIS  ,52X0.5,G230L,2376,8257,BENNETT,2000-08-12T22:28:42,4.315003,O5DNA5050,,
O5DO01010,AM-CVN,STAR,188.7274166667,37.62872222222,2,2002-02-21T09:16:57.970,2002-02-21T09:49:57.970,1925.01775,STIS  ,52X0.1,G230L,2376,8159,WADE,2002-02-21T19:35:47,78.938327,O5DO01010,,
O5EX01010,RY-TAU,STAR,65.48933333333,28.44333333333,10,2000-09-20T07:32:29.837,2000-09-20T07:37:17.837,288,STIS  ,52X2,G230L,2376,8317,CALVET,2006-12-16T04:21:59,-14.93966,O5EX01010,,
O5EX02030,SU-AUR,STAR,73.99741666667,30.56713888889,10,2000-02-13T17:27:06.763,2000-02-13T17:31:54.763,288,STIS  ,52X2,G230L,2376,8317,CALVET,2006-12-16T16:14:05,-7.932728,O5EX02030,,
O5EX03030,CO-ORI,STAR,81.90916666667,11.42752777778,10,2000-02-25T17:37:35.757,2000-02-25T17:43:35.757,360,STIS  ,52X2,G230L,2376,8317,CALVET,2006-12-17T02:34:30,-12.801319,O5EX03030,,
O5EX04030,GW-ORI,STAR,82.28491666667,11.87019444444,10,2000-02-22T20:25:32.747,2000-02-22T20:30:20.747,288,STIS  ,52X2,G230L,2376,8317,CALVET,2006-12-17T10:10:05,-12.256194,O5EX04030,,
O5EX05020,T-TAU,STAR,65.49758333333,19.53511111111,10,2000-02-07T03:38:39.757,2000-02-07T03:42:39.757,240,STIS  ,52X2,G230L,2376,8317,CALVET,2006-12-17T18:12:45,-20.886873,O5EX05020,,
O5EX06010,GX-ORI,STAR,82.50845833333,12.22658333333,10,2000-02-20T17:57:26.733,2000-02-20T18:35:56.730,2310,STIS  ,52X2,G230L,2376,8317,CALVET,2006-12-16T10:15:54,-11.883594,O5EX06010,,
O5EX07010,V1044-ORI,STAR,83.56825,-5.612583333333,10,2000-02-15T20:19:40.747,2000-02-15T20:23:40.747,240,STIS  ,52X2,G230L,2376,8317,CALVET,2006-12-18T00:20:22,-19.707088,O5EX07010,,
O5EX08010,EZ-ORI,STAR,83.577,-5.079888888889,10,2000-02-25T09:06:06.733,2000-02-25T09:10:06.733,240,STIS  ,52X2,G230L,2376,8317,CALVET,2006-12-18T10:04:02,-19.458117,O5EX08010,,
O5EX09020,P2441,STAR,84.21325,-4.427777777778,10,2000-09-20T06:34:24.847,2000-09-20T06:38:24.847,240,STIS  ,52X2,G230L,2376,8317,CALVET,2006-12-19T19:36:47,-18.59668,O5EX09020,,
O5FI03020,NGC6752-B2206,STAR,287.7544583333,-59.96161111111,2,2000-03-03T14:34:53.740,2000-03-03T14:36:29.963,96.22364,STIS  ,52X0.2,G230L,2376,8256,LANDSMAN,2001-03-03T14:36:29.963,-25.642586,O5FI03020,,
O5FI04020,NGC6752-B652,STAR,287.8817916667,-59.91441666667,2,2000-03-01T12:57:07.757,2000-03-01T13:31:07.757,2040,STIS  ,52X0.2,G230L,2376,8256,LANDSMAN,2001-03-01T13:31:07.757,-25.696861,O5FI04020,,
O5FI09020,NGC6752-B4548,STAR,287.55075,-59.86536111111,2,2000-03-04T08:17:37.740,2000-03-04T08:51:37.740,2040,STIS  ,52X0.2,G230L,2376,8256,LANDSMAN,2006-11-23T08:09:27,-25.524646,O5FI09020,,
O5FI13020,NGC6752-B652-TWO,STAR,287.8817916667,-59.96441666667,2,2000-04-28T10:02:30.733,2000-04-28T10:36:30.733,2040,STIS  ,52X0.2,G230L,2376,8256,LANDSMAN,2006-11-25T08:17:13,-25.705793,O5FI13020,,
O5FQ10010,U-SCORPII,STAR,245.62825,-17.87841666667,2,1999-04-02T04:01:54.147,1999-04-02T04:13:35.157,520,STIS  ,52X0.2,G230L,2376,6461,SHARA,2006-12-10T06:44:56,21.868859,O5FQ10010,,
O5FQ12010,U-SCORPII,STAR,245.62825,-17.87841666667,2,1999-04-17T03:37:56.130,1999-04-17T03:49:37.137,520,STIS  ,52X0.2,G230L,2376,6461,SHARA,2006-12-09T20:59:12,21.868859,O5FQ12010,,
O5GG01020,X-RAY-TRANSIENT,STAR,284.67325,22.65816666667,3,1999-10-18T03:41:40.213,1999-10-18T04:20:00.213,2300.19975,STIS  ,52X0.5,G230L,2376,8245,HASWELL,2000-10-18T04:20:00.213,8.607512,O5GG01020,,
O5GG01040,X-RAY-TRANSIENT,STAR,284.67325,22.65816666667,3,1999-10-18T06:05:57.237,1999-10-18T06:10:07.237,250.019125,STIS  ,52X0.5,G230L,2376,8245,HASWELL,2006-11-25T11:17:48,8.607512,O5GG01040,,
O5GG02060,X-RAY-TRANSIENT,STAR,284.67325,22.65816666667,3,1999-10-27T22:57:02.230,1999-10-27T23:35:22.230,2300.1985,STIS  ,52X0.5,G230L,2376,8245,HASWELL,2006-12-27T17:29:43,8.607512,O5GG02060,,
O5GG03010,X-RAY-TRANSIENT,STAR,284.67325,22.65816666667,3,1999-11-06T19:57:20.213,1999-11-06T20:34:00.213,2200.199375,STIS  ,52X0.5,G230L,2376,8245,HASWELL,2006-12-30T09:40:47,8.607512,O5GG03010,,
O5GG06070,X-RAY-TRANSIENT,STAR,284.67325,22.65816666667,3,2000-02-08T21:44:57.740,2000-02-08T22:31:37.740,2800.1995,STIS  ,52X0.5,G230L,2376,8245,HASWELL,2001-02-08T22:31:37.740,8.607512,O5GG06070,,
O5GG07070,X-RAY-TRANSIENT,STAR,284.67325,22.65816666667,3,2000-03-05T11:07:32.747,2000-03-05T11:53:32.747,2760.198125,STIS  ,52X0.5,G230L,2376,8245,HASWELL,2001-03-05T11:53:32.747,8.607512,O5GG07070,,
O5GS15020,BD-21D3873,STAR,214.14275,-21.76388888889,3,2000-04-29T07:45:08.747,2000-04-29T07:49:08.747,240,STIS  ,52X0.5,G230L,2376,8188,KEYES,2000-04-29T17:24:22,36.949125,O5GS15020,,
O5GS18020,BX-MON,STAR,111.3446666667,-3.597444444444,3,2000-03-07T03:08:35.757,2000-03-07T03:10:35.757,120,STIS  ,52X0.5,G230L,2376,8188,KEYES,2000-03-08T23:53:22,5.880326,O5GS18020,,
O5GS25020,LMC-1,STAR,81.25458333333,-62.48052777778,3,2000-04-02T20:52:23.757,2000-04-02T20:56:23.757,240,STIS  ,52X0.5,G230L,2376,8188,KEYES,2000-04-03T18:54:38,-33.766083,O5GS25020,,
O5GS34020,HE2-156,STAR,245.282125,-42.3985,3,2000-05-22T19:12:39.757,2000-05-22T19:19:19.757,400,STIS  ,52X0.5,G230L,2376,8188,KEYES,2000-05-23T02:41:50,5.355729,O5GS34020,,
O5GS38020,HE2-38,STAR,148.680625,-57.31458333333,3,2000-01-26T08:26:41.740,2000-01-26T08:33:21.740,400,STIS  ,52X0.5,G230L,2376,8188,KEYES,2000-01-26T16:56:58,-2.24056,O5GS38020,,
O5GS44020,HEN-1591,STAR,271.8834583333,-25.89547222222,3,2000-06-16T09:40:14.730,2000-06-16T09:44:14.733,240,STIS  ,0.2X0.2,G230L,2376,8188,KEYES,2000-06-16T13:15:29,-2.67693,O5GS44020,,
O5GS53020,M1-21,STAR,263.5715416667,-19.15636111111,3,2000-06-18T06:41:02.733,2000-06-18T06:46:02.733,300,STIS  ,0.2X0.2,G230L,2376,8188,KEYES,2000-06-18T20:16:31,7.358008,O5GS53020,,
O5GS59020,RX-PUP,STAR,123.551,-41.70827777778,3,1999-08-15T10:04:57.237,1999-08-15T10:07:47.237,170,STIS  ,52X0.5,G230L,2376,8188,KEYES,1999-08-15T17:57:43,-3.93485,O5GS59020,,
O5GS61020,S149,STAR,274.7329583333,27.441,3,2000-06-29T04:59:50.733,2000-06-29T05:04:50.730,300,STIS  ,52X0.5,G230L,2376,8188,KEYES,2000-06-29T18:26:51,18.770998,O5GS61020,,
O5GS69020,SS-29,STAR,167.1139583333,-65.78836111111,3,2000-01-29T05:41:30.733,2000-01-29T05:46:30.733,300,STIS  ,0.2X0.2,G230L,2376,8188,KEYES,2000-01-29T15:25:58,-4.99763,O5GS69020,,
O5GS70020,SS-38,STAR,192.8598333333,-64.99941666667,3,2000-05-19T20:34:04.747,2000-05-19T20:39:04.747,300,STIS  ,0.2X0.2,G230L,2376,8188,KEYES,2000-05-20T16:22:32,-2.127673,O5GS70020,,
O5GS74020,V1016-CYG,STAR,299.2707916667,39.82680555556,3,2000-03-24T20:45:05.740,2000-03-24T20:47:05.740,120,STIS  ,52X0.5,G230L,2376,8188,KEYES,2000-03-27T13:06:46,5.677836,O5GS74020,,
O5GS87020,V741-PER,STAR,29.70695833333,52.89686111111,3,1999-09-03T08:19:30.230,1999-09-03T08:24:30.230,300,STIS  ,52X0.5,G230L,2376,8188,KEYES,1999-09-04T02:18:15,-8.636958,O5GS87020,,
O5I235010,SN1993J-STIS,STAR,148.8546368745,69.0205363836,27,2000-04-24T08:31:42.733,2000-04-24T09:21:42.730,3000,STIS  ,52X0.2,G230L,2376,8243,KIRSHNER,2001-04-24T09:21:42.730,40.915988,O5I235010,,
O5I235020,SN1993J-STIS,STAR,148.8542625,69.0205,27,2000-04-24T09:59:43.757,2000-04-24T10:49:43.757,3000,STIS  ,52X0.2,G230L,2376,8243,KIRSHNER,2001-04-24T10:49:43.757,40.9159,O5I235020,,
O5I235030,SN1993J-STIS,STAR,148.8538881268,69.02046361558,27,2000-04-24T11:36:14.733,2000-04-24T12:31:14.730,3300,STIS  ,52X0.2,G230L,2376,8243,KIRSHNER,2001-04-24T12:31:14.730,40.915811,O5I235030,,
O64G02010,HD229059,STAR,305.314,37.40866666667,1,2001-04-21T19:03:54.663,2001-04-21T21:13:10.647,5311,STIS  ,52X2,G230L,2376,8670,CLAYTON,2007-01-14T08:31:26,0.400709,O64G02010,,
O64G03020,HD194279,STAR,305.8257083333,40.75905555556,1,2001-04-22T01:54:14.663,2001-04-22T02:06:51.663,757,STIS  ,31X0.05NDB,G230L,2376,8670,CLAYTON,2007-01-13T21:22:31,1.986504,O64G03020,,
O64G05010,HD283809,STAR,70.353,25.9135,1,2000-12-09T10:03:22.863,2000-12-09T12:18:17.837,5187,STIS  ,52X2,G230L,2376,8670,CLAYTON,2007-01-11T08:23:00,-13.350992,O64G05010,,
O64G06020,HD151805,STAR,252.8987916667,-41.77652777778,1,2001-04-03T09:18:23.657,2001-04-03T09:31:00.657,757,STIS  ,31X0.05NDB,G230L,2376,8670,CLAYTON,2007-01-13T05:09:54,1.585617,O64G06020,,
O64G07020,HD51038,STAR,103.6774166667,-24.92466666667,1,2001-02-02T16:15:56.063,2001-02-02T16:27:50.063,714,STIS  ,31X0.05NDC,G230L,2376,8670,CLAYTON,2007-01-09T19:57:42,-10.40717,O64G07020,,
O67D07010,XTE-J1118+480,STAR,169.5452083333,48.03691666667,7,2000-09-28T02:26:50.863,2000-09-28T03:01:00.863,2050.198375,STIS  ,52X0.5,G230L,2376,8647,HASWELL,2006-11-24T04:33:30,62.320509,O67D07010,,
O6DQ01010,TW-HYA,STAR,165.4664583333,-34.70491666667,5,2002-05-10T02:50:46.580,2002-05-10T02:51:46.580,60,STIS  ,52X2,G230L,2376,9081,CALVET,2003-05-10T02:51:46.580,22.954559,O6DQ01010,,
O6DQ02010,HEN3-600A,STAR,167.6167083333,-37.53136111111,5,2002-06-24T04:44:37.587,2002-06-24T05:23:25.587,2328,STIS  ,52X2,G230L,2376,9081,CALVET,2003-06-24T05:23:25.587,21.137012,O6DQ02010,,
O6DQ02020,HEN3-600A,STAR,167.6167083333,-37.53136111111,5,2002-06-24T06:08:34.580,2002-06-24T06:52:58.580,2664,STIS  ,52X2,G230L,2376,9081,CALVET,2003-06-24T06:52:58.580,21.137012,O6DQ02020,,
O6DQ03010,BP-TAU,STAR,64.81608333333,29.10755555556,5,2002-01-12T13:33:45.970,2002-01-12T13:34:45.967,60,STIS  ,52X0.2,G230L,2376,9081,CALVET,2003-01-12T13:34:45.967,-14.914804,O6DQ03010,,
O6DQ04010,TW-10,STAR,188.7682916667,-41.61075,5,2002-07-13T17:02:28.597,2002-07-13T17:41:57.597,2369,STIS  ,52X2,G230L,2376,9081,CALVET,2003-07-13T17:41:57.597,21.156781,O6DQ04010,,
